date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2025-01-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",44969,113821.67,0,0
2025-01-01,00T,"NHS BOLTON",46068,87297.29,0,0
2025-01-01,05W,"NHS STOKE ON TRENT",46347,89160.77,0,0
2025-01-01,99C,"NHS NORTH TYNESIDE",46407,73798.96,0,0
2025-01-01,07K,"NHS WEST SUFFOLK",49426,98421.6,0,0
2025-01-01,03L,"NHS ROTHERHAM",49498,81226.2,0,0
2025-01-01,14Y,"NHS BUCKINGHAMSHIRE",49508,132619.41,0,0
2025-01-01,01W,"NHS STOCKPORT",50664,100239.97,0,0
2025-01-01,02Y,"NHS EAST RIDING OF YORKSHIRE",51575,94106.39,0,0
2025-01-01,01G,"NHS SALFORD",52700,82753.07,0,0
2025-01-01,03F,"NHS HULL",53319,78945.99,0,0
2025-01-01,01K,"NHS MORECAMBE BAY",54165,107649.77,0,0
2025-01-01,15A,"NHS BERKSHIRE WEST",55076,155548.52,0,0
2025-01-01,01H,"NHS NORTH CUMBRIA",57306,97728.15,0,0
2025-01-01,02H,"NHS WIGAN BOROUGH",58334,121610.08,0,0
2025-01-01,02X,"NHS DONCASTER",59344,90466.93,0,0
2025-01-01,02P,"NHS BARNSLEY",59406,86849.72,0,0
2025-01-01,01A,"NHS EAST LANCASHIRE",59569,103176.54,0,0
2025-01-01,12F,"NHS WIRRAL",60183,125809.07,0,0
2025-01-01,04V,"NHS WEST LEICESTERSHIRE",61094,128867.19,0,0
2025-01-01,06N,"NHS HERTS VALLEYS",61738,140008.64,0,0
2025-01-01,06Q,"NHS MID ESSEX",62695,119868.83,0,0
2025-01-01,X2C4Y,"NHS KIRKLEES",64293,126737.03,0,0
2025-01-01,03R,"NHS WAKEFIELD",65189,131118.05,0,0
2025-01-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",66225,153613.06,0,0
2025-01-01,06T,"NHS NORTH EAST ESSEX",67879,133039.23,0,0
2025-01-01,06L,"NHS IPSWICH AND EAST SUFFOLK",68644,146321.24,0,0
2025-01-01,00L,"NHS NORTHUMBERLAND",69639,111277.84,0,0
2025-01-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",74789,165910.95,0,0
2025-01-01,11X,"NHS SOMERSET",76388,163521.56,0,0
2025-01-01,00P,"NHS SUNDERLAND",77973,106624.55,0,0
2025-01-01,42D,"NHS NORTH YORKSHIRE",79266,149533.25,0,0
2025-01-01,97R,"NHS EAST SUSSEX",79427,195295.03,0,0
2025-01-01,10Q,"NHS OXFORDSHIRE",85592,204901.17,0,0
2025-01-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",88250,166416.63,0,0
2025-01-01,99A,"NHS LIVERPOOL",93848,190040.2,0,0
2025-01-01,14L,"NHS MANCHESTER",97425,178477.14,0,0
2025-01-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",97915,214807.86,0,0
2025-01-01,11M,"NHS GLOUCESTERSHIRE",100979,200174.75,0,0
2025-01-01,03N,"NHS SHEFFIELD",101213,159222.56,0,0
2025-01-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",106228,222060.65,0,0
2025-01-01,92A,"NHS SURREY HEARTLANDS",109658,324192.04,0,0
2025-01-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",109841,236222.04,0,0
2025-01-01,70F,"NHS WEST SUSSEX",111366,285488.3,0,0
2025-01-01,11J,"NHS DORSET",111882,246407.91,0,0
2025-01-01,13T,"NHS NEWCASTLE GATESHEAD",113229,168181.27,0,0
2025-01-01,15F,"NHS LEEDS",114028,226316.14,0,0
2025-01-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",114603,259203.23,0,0
2025-01-01,27D,"NHS CHESHIRE",119135,228788.62,0,0
2025-01-01,78H,"NHS NORTHAMPTONSHIRE",121517,222486.74,0,0
2025-01-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",133085,256951.36,0,0
2025-01-01,36L,"NHS SOUTH WEST LONDON",135201,290281.23,0,0
2025-01-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",136456,314618.85,0,0
2025-01-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",139994,274410.52,0,0
2025-01-01,84H,"NHS COUNTY DURHAM",141284,219022.38,0,0
2025-01-01,93C,"NHS NORTH CENTRAL LONDON",144665,326504.16,0,0
2025-01-01,72Q,"NHS SOUTH EAST LONDON",148638,335430.37,0,0
2025-01-01,16C,"NHS TEES VALLEY",152291,267575.97,0,0
2025-01-01,15E,"NHS BIRMINGHAM AND SOLIHULL",153817,346096.47,0,0
2025-01-01,71E,"NHS LINCOLNSHIRE",155570,303216.99,0,0
2025-01-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",158308,309531.93,0,0
2025-01-01,15M,"NHS DERBY AND DERBYSHIRE",160990,315562.54,0,0
2025-01-01,D2P2L,"NHS BLACK COUNTRY",162341,342226.74,0,0
2025-01-01,W2U3Z,"NHS NORTH WEST LONDON",175749,364889.43,0,0
2025-01-01,A3A8R,"NHS NORTH EAST LONDON",184201,353954.83,0,0
2025-01-01,15N,"NHS DEVON",184817,397350.24,0,0
2025-01-01,26A,"NHS NORFOLK AND WAVENEY",198241,404944.88,0,0
2025-01-01,91Q,"NHS KENT AND MEDWAY",239284,510470.34,0,0
2025-01-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",241503,645287.47,0,0
2025-02-01,09W,"NHS MEDWAY",0,0,0,0
2025-02-01,D4U1Y,"NHS FRIMLEY",252,294.42,0,0
2025-02-01,02G,"NHS WEST LANCASHIRE",14656,30895.07,0,0
2025-02-01,05D,"NHS EAST STAFFORDSHIRE",17260,39505.34,0,0
2025-02-01,05V,"NHS STAFFORD AND SURROUNDS",18384,39390.26,0,0
2025-02-01,01V,"NHS SOUTHPORT AND FORMBY",18484,39754.6,0,0
2025-02-01,07G,"NHS THURROCK",18675,37085.29,0,0
2025-02-01,04Y,"NHS CANNOCK CHASE",19175,46307.67,0,0
2025-02-01,99F,"NHS CASTLE POINT AND ROCHFORD",20304,56327.54,0,0
2025-02-01,01F,"NHS HALTON",21039,46563.78,0,0
2025-02-01,02Q,"NHS BASSETLAW",21501,36520.97,0,0
2025-02-01,99G,"NHS SOUTHEND",23124,60790.54,0,0
2025-02-01,00Q,"NHS BLACKBURN WITH DARWEN",23484,38210.34,0,0
2025-02-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",24907,55087.31,0,0
2025-02-01,00V,"NHS BURY",25336,53806.04,0,0
2025-02-01,03H,"NHS NORTH EAST LINCOLNSHIRE",25351,39672.96,0,0
2025-02-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",25906,53099.93,0,0
2025-02-01,01T,"NHS SOUTH SEFTON",26164,52370.61,0,0
2025-02-01,03Q,"NHS VALE OF YORK",27297,56664.54,0,0
2025-02-01,02E,"NHS WARRINGTON",27541,65424.27,0,0
2025-02-01,10R,"NHS PORTSMOUTH",27715,64094.2,0,0
2025-02-01,99E,"NHS BASILDON AND BRENTWOOD",28054,67069,0,0
2025-02-01,01E,"NHS GREATER PRESTON",28639,56936.88,0,0
2025-02-01,01J,"NHS KNOWSLEY",29360,58111.9,0,0
2025-02-01,02M,"NHS FYLDE AND WYRE",30294,51673.31,0,0
2025-02-01,03K,"NHS NORTH LINCOLNSHIRE",30847,48943.59,0,0
2025-02-01,02A,"NHS TRAFFORD",31266,71670.12,0,0
2025-02-01,02T,"NHS CALDERDALE",32041,59213.5,0,0
2025-02-01,00Y,"NHS OLDHAM",32198,57947.74,0,0
2025-02-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",32804,60342.64,0,0
2025-02-01,05G,"NHS NORTH STAFFORDSHIRE",33035,73086.37,0,0
2025-02-01,00N,"NHS SOUTH TYNESIDE",33091,47150.72,0,0
2025-02-01,00R,"NHS BLACKPOOL",34726,56349.2,0,0
2025-02-01,01Y,"NHS TAMESIDE AND GLOSSOP",34851,57408.7,0,0
2025-02-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",35107,98132.1,0,0
2025-02-01,01X,"NHS ST HELENS",35666,72690.33,0,0
2025-02-01,07H,"NHS WEST ESSEX",37336,81236.92,0,0
2025-02-01,09D,"NHS BRIGHTON AND HOVE",37405,96602.93,0,0
2025-02-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",39714,102101.24,0,0
2025-02-01,04C,"NHS LEICESTER CITY",39979,77066.93,0,0
2025-02-01,00T,"NHS BOLTON",40830,77680.61,0,0
2025-02-01,05W,"NHS STOKE ON TRENT",41183,78471.93,0,0
2025-02-01,99C,"NHS NORTH TYNESIDE",42252,67950.86,0,0
2025-02-01,03L,"NHS ROTHERHAM",44324,72341.51,0,0
2025-02-01,07K,"NHS WEST SUFFOLK",44465,88968.12,0,0
2025-02-01,14Y,"NHS BUCKINGHAMSHIRE",44875,126070.11,0,0
2025-02-01,01W,"NHS STOCKPORT",45595,90370.07,0,0
2025-02-01,02Y,"NHS EAST RIDING OF YORKSHIRE",45791,84739.02,0,0
2025-02-01,03F,"NHS HULL",46951,69790.26,0,0
2025-02-01,01G,"NHS SALFORD",47111,73697.79,0,0
2025-02-01,01K,"NHS MORECAMBE BAY",47468,95365.36,0,0
2025-02-01,15A,"NHS BERKSHIRE WEST",48944,139785.73,0,0
2025-02-01,01H,"NHS NORTH CUMBRIA",49984,84022.24,0,0
2025-02-01,02X,"NHS DONCASTER",52451,80838.34,0,0
2025-02-01,01A,"NHS EAST LANCASHIRE",52648,91892.28,0,0
2025-02-01,02H,"NHS WIGAN BOROUGH",53077,112377.9,0,0
2025-02-01,02P,"NHS BARNSLEY",53586,74364.56,0,0
2025-02-01,06N,"NHS HERTS VALLEYS",54971,124290.95,0,0
2025-02-01,04V,"NHS WEST LEICESTERSHIRE",55047,120454.69,0,0
2025-02-01,06Q,"NHS MID ESSEX",56184,107380.47,0,0
2025-02-01,12F,"NHS WIRRAL",56666,116589.6,0,0
2025-02-01,03R,"NHS WAKEFIELD",57636,119806.24,0,0
2025-02-01,X2C4Y,"NHS KIRKLEES",58344,119941.26,0,0
2025-02-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",59383,141663.17,0,0
2025-02-01,06T,"NHS NORTH EAST ESSEX",60726,121031.73,0,0
2025-02-01,06L,"NHS IPSWICH AND EAST SUFFOLK",61483,131936.87,0,0
2025-02-01,00L,"NHS NORTHUMBERLAND",62859,101748.28,0,0
2025-02-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",67404,161603.51,0,0
2025-02-01,11X,"NHS SOMERSET",67823,144691.15,0,0
2025-02-01,00P,"NHS SUNDERLAND",68987,93701.01,0,0
2025-02-01,97R,"NHS EAST SUSSEX",71894,183014.17,0,0
2025-02-01,42D,"NHS NORTH YORKSHIRE",72374,137408.96,0,0
2025-02-01,10Q,"NHS OXFORDSHIRE",76798,170919.72,0,0
2025-02-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",77745,148617.24,0,0
2025-02-01,99A,"NHS LIVERPOOL",84925,179537.15,0,0
2025-02-01,14L,"NHS MANCHESTER",86315,161257.74,0,0
2025-02-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",86788,189968.18,0,0
2025-02-01,11M,"NHS GLOUCESTERSHIRE",89952,182676.56,0,0
2025-02-01,03N,"NHS SHEFFIELD",93839,140775.62,0,0
2025-02-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",94432,203111.53,0,0
2025-02-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",96894,210037.99,0,0
2025-02-01,11J,"NHS DORSET",98485,221812.72,0,0
2025-02-01,92A,"NHS SURREY HEARTLANDS",98498,294596.02,0,0
2025-02-01,70F,"NHS WEST SUSSEX",98525,263322.07,0,0
2025-02-01,13T,"NHS NEWCASTLE GATESHEAD",99593,148037.62,0,0
2025-02-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",99806,229705.05,0,0
2025-02-01,15F,"NHS LEEDS",101408,212833.7,0,0
2025-02-01,78H,"NHS NORTHAMPTONSHIRE",105990,196533.8,0,0
2025-02-01,27D,"NHS CHESHIRE",106767,198818.41,0,0
2025-02-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",117845,228944,0,0
2025-02-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",120812,269733.87,0,0
2025-02-01,36L,"NHS SOUTH WEST LONDON",123731,262931.19,0,0
2025-02-01,84H,"NHS COUNTY DURHAM",124449,197999.92,0,0
2025-02-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",124473,249034.26,0,0
2025-02-01,93C,"NHS NORTH CENTRAL LONDON",127106,294986.06,0,0
2025-02-01,72Q,"NHS SOUTH EAST LONDON",134542,300753.94,0,0
2025-02-01,15E,"NHS BIRMINGHAM AND SOLIHULL",135969,314601.88,0,0
2025-02-01,16C,"NHS TEES VALLEY",136417,239651.99,0,0
2025-02-01,71E,"NHS LINCOLNSHIRE",138218,269407.17,0,0
2025-02-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",138440,265550.41,0,0
2025-02-01,15M,"NHS DERBY AND DERBYSHIRE",142423,279858.05,0,0
2025-02-01,D2P2L,"NHS BLACK COUNTRY",144505,324199.61,0,0
2025-02-01,W2U3Z,"NHS NORTH WEST LONDON",160348,330385.7,0,0
2025-02-01,15N,"NHS DEVON",163583,344353.13,0,0
2025-02-01,A3A8R,"NHS NORTH EAST LONDON",167547,331535.9,0,0
2025-02-01,26A,"NHS NORFOLK AND WAVENEY",176524,362111.6,0,0
2025-02-01,91Q,"NHS KENT AND MEDWAY",214188,468526.33,0,0
2025-02-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",216495,578547.46,0,0
2025-03-01,09W,"NHS MEDWAY",0,0,0,0
2025-03-01,D4U1Y,"NHS FRIMLEY",289,663.17,0,0
2025-03-01,02G,"NHS WEST LANCASHIRE",15799,36233.25,0,0
2025-03-01,05D,"NHS EAST STAFFORDSHIRE",17186,39059.56,0,0
2025-03-01,05V,"NHS STAFFORD AND SURROUNDS",19227,43163.23,0,0
2025-03-01,07G,"NHS THURROCK",19769,39570.32,0,0
2025-03-01,01V,"NHS SOUTHPORT AND FORMBY",19777,44312.77,0,0
2025-03-01,04Y,"NHS CANNOCK CHASE",20429,52696.7,0,0
2025-03-01,99F,"NHS CASTLE POINT AND ROCHFORD",21641,60391.03,0,0
2025-03-01,01F,"NHS HALTON",22469,51086.72,0,0
2025-03-01,02Q,"NHS BASSETLAW",23062,39999.45,0,0
2025-03-01,00Q,"NHS BLACKBURN WITH DARWEN",24142,40138.08,0,0
2025-03-01,99G,"NHS SOUTHEND",25109,63373.28,0,0
2025-03-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",26279,62365.6,0,0
2025-03-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",26801,58385.29,0,0
2025-03-01,00V,"NHS BURY",26893,57730.78,0,0
2025-03-01,03H,"NHS NORTH EAST LINCOLNSHIRE",27374,47465.68,0,0
2025-03-01,01T,"NHS SOUTH SEFTON",28197,56158.32,0,0
2025-03-01,03Q,"NHS VALE OF YORK",29138,57078.85,0,0
2025-03-01,10R,"NHS PORTSMOUTH",29193,65912.55,0,0
2025-03-01,02E,"NHS WARRINGTON",29446,74323.77,0,0
2025-03-01,99E,"NHS BASILDON AND BRENTWOOD",29583,75331.97,0,0
2025-03-01,01E,"NHS GREATER PRESTON",30291,59651.04,0,0
2025-03-01,01J,"NHS KNOWSLEY",31223,62224.17,0,0
2025-03-01,02M,"NHS FYLDE AND WYRE",31706,54817.42,0,0
2025-03-01,02A,"NHS TRAFFORD",32986,77043.02,0,0
2025-03-01,03K,"NHS NORTH LINCOLNSHIRE",33033,54083.62,0,0
2025-03-01,02T,"NHS CALDERDALE",34288,62962.39,0,0
2025-03-01,00Y,"NHS OLDHAM",34831,67065.62,0,0
2025-03-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",35003,67121.57,0,0
2025-03-01,00N,"NHS SOUTH TYNESIDE",35165,52254.52,0,0
2025-03-01,05G,"NHS NORTH STAFFORDSHIRE",35407,75046.43,0,0
2025-03-01,00R,"NHS BLACKPOOL",36771,59872.09,0,0
2025-03-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",36967,104828.18,0,0
2025-03-01,01Y,"NHS TAMESIDE AND GLOSSOP",37140,61684.06,0,0
2025-03-01,01X,"NHS ST HELENS",37694,79399.19,0,0
2025-03-01,09D,"NHS BRIGHTON AND HOVE",38344,98944.97,0,0
2025-03-01,07H,"NHS WEST ESSEX",39554,89977.21,0,0
2025-03-01,04C,"NHS LEICESTER CITY",41777,80279.78,0,0
2025-03-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",42786,104618.04,0,0
2025-03-01,00T,"NHS BOLTON",42981,81840.9,0,0
2025-03-01,99C,"NHS NORTH TYNESIDE",44310,72446.49,0,0
2025-03-01,05W,"NHS STOKE ON TRENT",44643,86569.38,0,0
2025-03-01,14Y,"NHS BUCKINGHAMSHIRE",46680,122409.99,0,0
2025-03-01,07K,"NHS WEST SUFFOLK",47878,98034.49,0,0
2025-03-01,03L,"NHS ROTHERHAM",47908,81256.17,0,0
2025-03-01,01W,"NHS STOCKPORT",48367,94694.54,0,0
2025-03-01,02Y,"NHS EAST RIDING OF YORKSHIRE",49857,92140.3,0,0
2025-03-01,01G,"NHS SALFORD",50251,80802.29,0,0
2025-03-01,03F,"NHS HULL",50754,76543.89,0,0
2025-03-01,01K,"NHS MORECAMBE BAY",50917,99704.77,0,0
2025-03-01,15A,"NHS BERKSHIRE WEST",52801,151608.46,0,0
2025-03-01,01H,"NHS NORTH CUMBRIA",53523,91758.43,0,0
2025-03-01,02H,"NHS WIGAN BOROUGH",55601,123669.35,0,0
2025-03-01,02P,"NHS BARNSLEY",56123,80519.71,0,0
2025-03-01,02X,"NHS DONCASTER",56194,88584.43,0,0
2025-03-01,01A,"NHS EAST LANCASHIRE",56897,96853.71,0,0
2025-03-01,06N,"NHS HERTS VALLEYS",57351,134883.82,0,0
2025-03-01,04V,"NHS WEST LEICESTERSHIRE",58889,130341.93,0,0
2025-03-01,12F,"NHS WIRRAL",59532,127280.22,0,0
2025-03-01,06Q,"NHS MID ESSEX",60199,119899.35,0,0
2025-03-01,03R,"NHS WAKEFIELD",60833,124665.78,0,0
2025-03-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",63097,150951.23,0,0
2025-03-01,06T,"NHS NORTH EAST ESSEX",64919,128591.74,0,0
2025-03-01,X2C4Y,"NHS KIRKLEES",65491,130920.37,0,0
2025-03-01,06L,"NHS IPSWICH AND EAST SUFFOLK",65776,142872.42,0,0
2025-03-01,00L,"NHS NORTHUMBERLAND",65937,114737.13,0,0
2025-03-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",71393,165245.18,0,0
2025-03-01,11X,"NHS SOMERSET",72569,152830.99,0,0
2025-03-01,00P,"NHS SUNDERLAND",73761,100383.01,0,0
2025-03-01,97R,"NHS EAST SUSSEX",76833,194923.33,0,0
2025-03-01,42D,"NHS NORTH YORKSHIRE",77216,156792.35,0,0
2025-03-01,10Q,"NHS OXFORDSHIRE",81605,200122.87,0,0
2025-03-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",83628,164244.67,0,0
2025-03-01,99A,"NHS LIVERPOOL",91356,197150.21,0,0
2025-03-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",92906,210826.46,0,0
2025-03-01,14L,"NHS MANCHESTER",93291,177916.02,0,0
2025-03-01,11M,"NHS GLOUCESTERSHIRE",94482,187514.48,0,0
2025-03-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",97732,214756.29,0,0
2025-03-01,03N,"NHS SHEFFIELD",98426,154644.06,0,0
2025-03-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",102737,225954.94,0,0
2025-03-01,70F,"NHS WEST SUSSEX",104060,278581.78,0,0
2025-03-01,92A,"NHS SURREY HEARTLANDS",104672,305087.11,0,0
2025-03-01,13T,"NHS NEWCASTLE GATESHEAD",105150,168292.51,0,0
2025-03-01,11J,"NHS DORSET",105489,252099.41,0,0
2025-03-01,15F,"NHS LEEDS",108251,223266.29,0,0
2025-03-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",108290,255374.65,0,0
2025-03-01,27D,"NHS CHESHIRE",113002,219562.35,0,0
2025-03-01,78H,"NHS NORTHAMPTONSHIRE",113849,209545.31,0,0
2025-03-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",125608,240036.12,0,0
2025-03-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",125797,284388.52,0,0
2025-03-01,36L,"NHS SOUTH WEST LONDON",130802,280144.45,0,0
2025-03-01,84H,"NHS COUNTY DURHAM",132900,213128.07,0,0
2025-03-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",132941,265102.69,0,0
2025-03-01,93C,"NHS NORTH CENTRAL LONDON",136469,322000.8,0,0
2025-03-01,72Q,"NHS SOUTH EAST LONDON",143159,337167.32,0,0
2025-03-01,16C,"NHS TEES VALLEY",143900,259521.4,0,0
2025-03-01,15E,"NHS BIRMINGHAM AND SOLIHULL",146718,339097.51,0,0
2025-03-01,71E,"NHS LINCOLNSHIRE",148497,298616.43,0,0
2025-03-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",149869,302733.34,0,0
2025-03-01,D2P2L,"NHS BLACK COUNTRY",150528,329503.47,0,0
2025-03-01,15M,"NHS DERBY AND DERBYSHIRE",151277,307905.36,0,0
2025-03-01,W2U3Z,"NHS NORTH WEST LONDON",168162,361597.56,0,0
2025-03-01,15N,"NHS DEVON",177263,382090.18,0,0
2025-03-01,A3A8R,"NHS NORTH EAST LONDON",178472,358199.51,0,0
2025-03-01,26A,"NHS NORFOLK AND WAVENEY",190379,395077.34,0,0
2025-03-01,91Q,"NHS KENT AND MEDWAY",229472,502006.23,0,0
2025-03-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",230528,643812.58,0,0
2025-04-01,09W,"NHS MEDWAY",0,0,0,0
2025-04-01,D4U1Y,"NHS FRIMLEY",268,217.08,0,0
2025-04-01,02G,"NHS WEST LANCASHIRE",15961,33816.81,0,0
2025-04-01,05D,"NHS EAST STAFFORDSHIRE",18363,38030.71,0,0
2025-04-01,05V,"NHS STAFFORD AND SURROUNDS",18964,41352.75,0,0
2025-04-01,07G,"NHS THURROCK",19512,39206.17,0,0
2025-04-01,04Y,"NHS CANNOCK CHASE",19640,44556.88,0,0
2025-04-01,01V,"NHS SOUTHPORT AND FORMBY",19641,43353.73,0,0
2025-04-01,99F,"NHS CASTLE POINT AND ROCHFORD",21776,61529.65,0,0
2025-04-01,01F,"NHS HALTON",22895,57938.86,0,0
2025-04-01,02Q,"NHS BASSETLAW",23313,43305.63,0,0
2025-04-01,00Q,"NHS BLACKBURN WITH DARWEN",23913,38089.61,0,0
2025-04-01,99G,"NHS SOUTHEND",25040,60416.19,0,0
2025-04-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",27052,64763.42,0,0
2025-04-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",27066,55796.43,0,0
2025-04-01,00V,"NHS BURY",27344,59525.83,0,0
2025-04-01,01T,"NHS SOUTH SEFTON",27700,56663.9,0,0
2025-04-01,03H,"NHS NORTH EAST LINCOLNSHIRE",27736,44184.63,0,0
2025-04-01,03Q,"NHS VALE OF YORK",28405,58574,0,0
2025-04-01,10R,"NHS PORTSMOUTH",28740,63202.17,0,0
2025-04-01,02E,"NHS WARRINGTON",28742,69270.59,0,0
2025-04-01,99E,"NHS BASILDON AND BRENTWOOD",30082,71350.34,0,0
2025-04-01,01E,"NHS GREATER PRESTON",30930,60628.73,0,0
2025-04-01,01J,"NHS KNOWSLEY",31351,61465.63,0,0
2025-04-01,02M,"NHS FYLDE AND WYRE",32388,54780.84,0,0
2025-04-01,03K,"NHS NORTH LINCOLNSHIRE",33180,52647.86,0,0
2025-04-01,02A,"NHS TRAFFORD",33469,75233.58,0,0
2025-04-01,02T,"NHS CALDERDALE",33809,62453.96,0,0
2025-04-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",34613,65024.35,0,0
2025-04-01,00Y,"NHS OLDHAM",34815,66024.71,0,0
2025-04-01,05G,"NHS NORTH STAFFORDSHIRE",35218,73861.65,0,0
2025-04-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",36178,98525.48,0,0
2025-04-01,00N,"NHS SOUTH TYNESIDE",36244,54369.95,0,0
2025-04-01,01Y,"NHS TAMESIDE AND GLOSSOP",36843,62589.45,0,0
2025-04-01,00R,"NHS BLACKPOOL",37677,60871.38,0,0
2025-04-01,01X,"NHS ST HELENS",37826,79023.42,0,0
2025-04-01,07H,"NHS WEST ESSEX",39064,81506.28,0,0
2025-04-01,09D,"NHS BRIGHTON AND HOVE",39375,112329.2,0,0
2025-04-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",42423,109001.47,0,0
2025-04-01,04C,"NHS LEICESTER CITY",42720,82703.05,0,0
2025-04-01,00T,"NHS BOLTON",43942,85285.11,0,0
2025-04-01,05W,"NHS STOKE ON TRENT",44935,86079.52,0,0
2025-04-01,99C,"NHS NORTH TYNESIDE",45001,74025.33,0,0
2025-04-01,03L,"NHS ROTHERHAM",46879,77338.87,0,0
2025-04-01,14Y,"NHS BUCKINGHAMSHIRE",47545,117415.57,0,0
2025-04-01,07K,"NHS WEST SUFFOLK",47775,98111.56,0,0
2025-04-01,01W,"NHS STOCKPORT",48278,98379.45,0,0
2025-04-01,02Y,"NHS EAST RIDING OF YORKSHIRE",49348,88630.74,0,0
2025-04-01,01G,"NHS SALFORD",50329,82691.71,0,0
2025-04-01,03F,"NHS HULL",50587,76459.8,0,0
2025-04-01,01K,"NHS MORECAMBE BAY",51134,98611.15,0,0
2025-04-01,15A,"NHS BERKSHIRE WEST",51659,144823.58,0,0
2025-04-01,01H,"NHS NORTH CUMBRIA",53814,91109.18,0,0
2025-04-01,02H,"NHS WIGAN BOROUGH",54773,118742.77,0,0
2025-04-01,02X,"NHS DONCASTER",55829,90778.04,0,0
2025-04-01,04V,"NHS WEST LEICESTERSHIRE",57489,126638.76,0,0
2025-04-01,02P,"NHS BARNSLEY",57528,81311.07,0,0
2025-04-01,01A,"NHS EAST LANCASHIRE",57781,98022.68,0,0
2025-04-01,06N,"NHS HERTS VALLEYS",58950,132641.67,0,0
2025-04-01,06Q,"NHS MID ESSEX",59851,112687.81,0,0
2025-04-01,12F,"NHS WIRRAL",60405,127458.68,0,0
2025-04-01,03R,"NHS WAKEFIELD",62298,131617.58,0,0
2025-04-01,X2C4Y,"NHS KIRKLEES",62928,129139.24,0,0
2025-04-01,06T,"NHS NORTH EAST ESSEX",63480,125949.46,0,0
2025-04-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",63502,153342.28,0,0
2025-04-01,06L,"NHS IPSWICH AND EAST SUFFOLK",64642,139135.4,0,0
2025-04-01,00L,"NHS NORTHUMBERLAND",67565,110891.87,0,0
2025-04-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",70443,162759.42,0,0
